"DateTime","Average Block size [bytes]"
"2016-12-06 00:00:00",1614.961077352603
"2016-12-07 00:00:00",1522.6622756463032
"2016-12-08 00:00:00",1415.661551020408
"2016-12-09 00:00:00",1502.0960330578512
"2016-12-10 00:00:00",1427.6997530864198
"2016-12-11 00:00:00",1680.8999672023615
"2016-12-12 00:00:00",1477.0118353058842
"2016-12-13 00:00:00",1538.499176276771
"2016-12-14 00:00:00",1835.3300986842105
"2016-12-15 00:00:00",1581.662056323946
"2016-12-16 00:00:00",1506.0106995884773
"2016-12-17 00:00:00",1417.873773708306
"2016-12-18 00:00:00",1345.3220144356956
"2016-12-19 00:00:00",1616.2511604774536
"2016-12-20 00:00:00",1536.3867193936399
"2016-12-21 00:00:00",1769.3428336079078
"2016-12-22 00:00:00",1761.9135325721961
"2016-12-23 00:00:00",1521.9669129996641
"2016-12-24 00:00:00",1360.886446886447
"2016-12-25 00:00:00",1316.6004569936347
"2016-12-26 00:00:00",1294.1145730300034
"2016-12-27 00:00:00",1558.1457152384128
"2016-12-28 00:00:00",1530.5001651254954
"2016-12-29 00:00:00",1678.409569220651
"2016-12-30 00:00:00",1622.812139205014
"2016-12-31 00:00:00",1544.2593025196063
"2017-01-01 00:00:00",1390.196858124693
"2017-01-02 00:00:00",1458.2728623308024
"2017-01-03 00:00:00",1627.4679370339686
"2017-01-04 00:00:00",1717.1320631818921
"2017-01-05 00:00:00",1675.5915284846494
"2017-01-06 00:00:00",1592.5210517556998
"2017-01-07 00:00:00",1570.1203339882122
"2017-01-08 00:00:00",1557.294534079684
"2017-01-09 00:00:00",1595.4245314041434
"2017-01-10 00:00:00",1685.8844112769486
"2017-01-11 00:00:00",1591.468992889036
"2017-01-12 00:00:00",1696.713177014531
"2017-01-13 00:00:00",1728.9251555846708
"2017-01-14 00:00:00",1499.3317949563211
"2017-01-15 00:00:00",1497.775349219392
"2017-01-16 00:00:00",1574.8025446133508
"2017-01-17 00:00:00",1642.4936687770744
"2017-01-18 00:00:00",1582.9589447650453
"2017-01-19 00:00:00",1552.2448847028256
"2017-01-20 00:00:00",1608.529599195036
"2017-01-21 00:00:00",1503.9449222626529
"2017-01-22 00:00:00",1616.3269579554824
"2017-01-23 00:00:00",1612.3275462962963
"2017-01-24 00:00:00",1753.9378830544972
"2017-01-25 00:00:00",1643.7727121464227
"2017-01-26 00:00:00",1672.9856931425752
"2017-01-27 00:00:00",1657.790643274854
"2017-01-28 00:00:00",1627.639782285997
"2017-01-29 00:00:00",1522.5426174496645
"2017-01-30 00:00:00",1578.861339021989
"2017-01-31 00:00:00",1538.7459288800267
"2017-02-01 00:00:00",1607.359627225828
"2017-02-02 00:00:00",1578.1223747312717
"2017-02-03 00:00:00",1568.2747913188648
"2017-02-04 00:00:00",1560.4220138203357
"2017-02-05 00:00:00",1614.2512753003127
"2017-02-06 00:00:00",1605.9386776859503
"2017-02-07 00:00:00",1826.993997999333
"2017-02-08 00:00:00",1764.2177352892697
"2017-02-09 00:00:00",1629.5194891358435
"2017-02-10 00:00:00",1735.3384105960265
"2017-02-11 00:00:00",1593.9286187479297
"2017-02-12 00:00:00",1571.1186664466084
"2017-02-13 00:00:00",1823.477100494234
"2017-02-14 00:00:00",1913.9078532292876
"2017-02-15 00:00:00",1817.6242404335687
"2017-02-16 00:00:00",1661.0631196298743
"2017-02-17 00:00:00",1660.888888888889
"2017-02-18 00:00:00",1773.0793465577597
"2017-02-19 00:00:00",1634.9592955640471
"2017-02-20 00:00:00",1696.2495428096427
"2017-02-21 00:00:00",1989.29263053536
"2017-02-22 00:00:00",1790.4323056300268
"2017-02-23 00:00:00",1667.1942183086892
"2017-02-24 00:00:00",1778.3879554150724
"2017-02-25 00:00:00",1760.669316111939
"2017-02-26 00:00:00",1712.7497125964856
"2017-02-27 00:00:00",1818.7254509018037
"2017-02-28 00:00:00",1935.2752579007697
"2017-03-01 00:00:00",2234.9528365223227
"2017-03-02 00:00:00",2209.4228675136114
"2017-03-03 00:00:00",2083.7667332667334
"2017-03-04 00:00:00",1859.630910609858
"2017-03-05 00:00:00",1821.2468302321752
"2017-03-06 00:00:00",1808.0941944119124
"2017-03-07 00:00:00",1963.414018066243
"2017-03-08 00:00:00",1799.6665558510638
"2017-03-09 00:00:00",2403.3544197031038
"2017-03-10 00:00:00",2190.1950277171172
"2017-03-11 00:00:00",2013.8560479840053
"2017-03-12 00:00:00",2042.8906909951006
"2017-03-13 00:00:00",2451.7206953642385
"2017-03-14 00:00:00",2433.4791142425765
"2017-03-15 00:00:00",2455.9239893083864
"2017-03-16 00:00:00",3070.9849749582636
"2017-03-17 00:00:00",2879.5562355276215
"2017-03-18 00:00:00",2512.5528292438657
"2017-03-19 00:00:00",2395.8884033613444
"2017-03-20 00:00:00",2316.0347840422023
"2017-03-21 00:00:00",2507.1279167366124
"2017-03-22 00:00:00",2368.465545938748
"2017-03-23 00:00:00",2512.8204261075416
"2017-03-24 00:00:00",2557.002705902249
"2017-03-25 00:00:00",2427.7676954042267
"2017-03-26 00:00:00",2374.5873599732486
"2017-03-27 00:00:00",2896.2083683414553
"2017-03-28 00:00:00",2543.0705084745764
"2017-03-29 00:00:00",2744.189545758183
"2017-03-30 00:00:00",2852.6837563451777
"2017-03-31 00:00:00",2948.8135990621336
"2017-04-01 00:00:00",2402.8140398245023
"2017-04-02 00:00:00",2668.848443380089
"2017-04-03 00:00:00",2788.235825388861
"2017-04-04 00:00:00",2518.1437963587323
"2017-04-05 00:00:00",2557.5840294019376
"2017-04-06 00:00:00",2799.138605442177
"2017-04-07 00:00:00",2776.3920282542886
"2017-04-08 00:00:00",2248.5138140161725
"2017-04-09 00:00:00",2358.3758840779715
"2017-04-10 00:00:00",2460.4732546022924
"2017-04-11 00:00:00",2376.712429475124
"2017-04-12 00:00:00",2696.5708600103826
"2017-04-13 00:00:00",2588.8007933770264
"2017-04-14 00:00:00",2450.8628977657413
"2017-04-15 00:00:00",2348.10417759133
"2017-04-16 00:00:00",2219.700171821306
"2017-04-17 00:00:00",2309.4152874936017
"2017-04-18 00:00:00",2602.803275891486
"2017-04-19 00:00:00",2664.02203567681
"2017-04-20 00:00:00",2581.4705581157195
"2017-04-21 00:00:00",2690.811840762164
"2017-04-22 00:00:00",2429.314917127072
"2017-04-23 00:00:00",2393.048601637108
"2017-04-24 00:00:00",2553.084251005069
"2017-04-25 00:00:00",2803.2487705613025
"2017-04-26 00:00:00",2723.5565016852934
"2017-04-27 00:00:00",3094.9776674937966
"2017-04-28 00:00:00",3177.6334913112164
"2017-04-29 00:00:00",2792.821898329186
"2017-04-30 00:00:00",3063.682719546742
"2017-05-01 00:00:00",3544.4495021337125
"2017-05-02 00:00:00",3461.024915465385
"2017-05-03 00:00:00",3027.543813064259
"2017-05-04 00:00:00",3350.6925119490174
"2017-05-05 00:00:00",3170.6981497797356
"2017-05-06 00:00:00",2933.9783374427616
"2017-05-07 00:00:00",3321.835781741868
"2017-05-08 00:00:00",3408.8652482269504
"2017-05-09 00:00:00",3376.0618829337095
"2017-05-10 00:00:00",3227.03204674221
"2017-05-11 00:00:00",3351.703788144511
"2017-05-12 00:00:00",3154.309247538678
"2017-05-13 00:00:00",3065.101055267394
"2017-05-14 00:00:00",3140.419844502036
"2017-05-15 00:00:00",3831.3573412331048
"2017-05-16 00:00:00",3643.778816199377
"2017-05-17 00:00:00",4304.9556807511735
"2017-05-18 00:00:00",4245.111863786159
"2017-05-19 00:00:00",4801.271386430679
"2017-05-20 00:00:00",4178.781380943706
"2017-05-21 00:00:00",4586.091042854516
"2017-05-22 00:00:00",5328.467446964155
"2017-05-23 00:00:00",6626.570400442886
"2017-05-24 00:00:00",6665.501197715128
"2017-05-25 00:00:00",5952.187740164684
"2017-05-26 00:00:00",5559.19701383831
"2017-05-27 00:00:00",5126.758227615371
"2017-05-28 00:00:00",5378.816247936916
"2017-05-29 00:00:00",4922.110951783474
"2017-05-30 00:00:00",7068.894821716538
"2017-05-31 00:00:00",6842.579822616408
"2017-06-01 00:00:00",6540.865428354814
"2017-06-02 00:00:00",7542.274031845882
"2017-06-03 00:00:00",6635.920092201306
"2017-06-04 00:00:00",6458.021511627907
"2017-06-05 00:00:00",6438.76319298914
"2017-06-06 00:00:00",7373.6322964669735
"2017-06-07 00:00:00",7387.729719412102
"2017-06-08 00:00:00",6932.0560568247265
"2017-06-09 00:00:00",7482.098772535482
"2017-06-10 00:00:00",6591.95367591898
"2017-06-11 00:00:00",8658.342165459399
"2017-06-12 00:00:00",9450.95436318503
"2017-06-13 00:00:00",8806.942716236723
"2017-06-14 00:00:00",7942.336104288684
"2017-06-15 00:00:00",8191.838642789821
"2017-06-16 00:00:00",8034.397113943029
"2017-06-17 00:00:00",7957.53438151165
"2017-06-18 00:00:00",7931.199364129418
"2017-06-19 00:00:00",8956.357892763404
"2017-06-20 00:00:00",9258.277028387356
"2017-06-21 00:00:00",6194.701306655777
"2017-06-22 00:00:00",8691.40210355987
"2017-06-23 00:00:00",9122.923517382413
"2017-06-24 00:00:00",8934.801376796922
"2017-06-25 00:00:00",8979.3095818108
"2017-06-26 00:00:00",9544.14964753273
"2017-06-27 00:00:00",7910.6762647470505
"2017-06-28 00:00:00",10005.157629510179
"2017-06-29 00:00:00",9460.48239506664
"2017-06-30 00:00:00",8800.12370929309
"2017-07-01 00:00:00",8105.72050309443
"2017-07-02 00:00:00",8502.959475566151
"2017-07-03 00:00:00",10142.634600158353
"2017-07-04 00:00:00",10131.832414336353
"2017-07-05 00:00:00",10094.208425275827
"2017-07-06 00:00:00",8829.910820451843
"2017-07-07 00:00:00",9708.839693154996
"2017-07-08 00:00:00",8884.14743463731
"2017-07-09 00:00:00",6980.346486062033
"2017-07-10 00:00:00",10586.084240313452
"2017-07-11 00:00:00",10484.207079646018
"2017-07-12 00:00:00",10734.86316256376
"2017-07-13 00:00:00",10675.664228723404
"2017-07-14 00:00:00",10039.824522434474
"2017-07-15 00:00:00",8747.487290897241
"2017-07-16 00:00:00",9224.6443715847
"2017-07-17 00:00:00",9814.173581520521
"2017-07-18 00:00:00",11286.315974511095
"2017-07-19 00:00:00",10282.146862195385
"2017-07-20 00:00:00",9369.92292746114
"2017-07-21 00:00:00",8661.022232005284
"2017-07-22 00:00:00",7991.519681651968
"2017-07-23 00:00:00",9282.442703862662
"2017-07-24 00:00:00",10559.699039720646
"2017-07-25 00:00:00",9765.869611609049
"2017-07-26 00:00:00",8403.12559139785
"2017-07-27 00:00:00",8345.782908933967
"2017-07-28 00:00:00",9257.631375080697
"2017-07-29 00:00:00",7452.480461242793
"2017-07-30 00:00:00",7620.672406462585
"2017-07-31 00:00:00",9290.735611907387
"2017-08-01 00:00:00",9503.42843161243
"2017-08-02 00:00:00",9426.06800197824
"2017-08-03 00:00:00",9596.575955734406
"2017-08-04 00:00:00",10507.097772277228
"2017-08-05 00:00:00",10426.794496777393
"2017-08-06 00:00:00",10462.613343253968
"2017-08-07 00:00:00",11866.9738641915
"2017-08-08 00:00:00",13278.282433422917
"2017-08-09 00:00:00",11372.55701434476
"2017-08-10 00:00:00",13580.778356912386
"2017-08-11 00:00:00",14429.255542021923
"2017-08-12 00:00:00",13641.556528081692
"2017-08-13 00:00:00",12993.403487527246
"2017-08-14 00:00:00",15655.198887007016
"2017-08-15 00:00:00",16402.72531461762
"2017-08-16 00:00:00",17360.243638982236
"2017-08-17 00:00:00",17330.33301158301
"2017-08-18 00:00:00",17335.29352030948
"2017-08-19 00:00:00",16348.262645452387
"2017-08-20 00:00:00",12824.72593840231
"2017-08-21 00:00:00",15178.747460429955
"2017-08-22 00:00:00",14258.658542413381
"2017-08-23 00:00:00",14351.9305028463
"2017-08-24 00:00:00",13796.09536328872
"2017-08-25 00:00:00",15771.679516038266
"2017-08-26 00:00:00",14625.497856530437
"2017-08-27 00:00:00",14944.547239612977
"2017-08-28 00:00:00",17756.890597794543
"2017-08-29 00:00:00",18455.424738774356
"2017-08-30 00:00:00",18827.46559048428
"2017-08-31 00:00:00",17436.468758997984
"2017-09-01 00:00:00",18436.11701221244
"2017-09-02 00:00:00",15334.020898051398
"2017-09-03 00:00:00",13870.501271545634
"2017-09-04 00:00:00",19759.760703147153
"2017-09-05 00:00:00",19704.410508569825
"2017-09-06 00:00:00",22602.623361823364
"2017-09-07 00:00:00",21134.574851987596
"2017-09-08 00:00:00",20975.272828507794
"2017-09-09 00:00:00",17147.499297950013
"2017-09-10 00:00:00",14679.653889199775
"2017-09-11 00:00:00",16764.084483244158
"2017-09-12 00:00:00",18036.860116569525
"2017-09-13 00:00:00",16933.18665158371
"2017-09-14 00:00:00",17287.901917199222
"2017-09-15 00:00:00",19311.558904867255
"2017-09-16 00:00:00",16697.539207536713
"2017-09-17 00:00:00",14349.650964187327
"2017-09-18 00:00:00",17536.44166432387
"2017-09-19 00:00:00",16595.587927232635
"2017-09-20 00:00:00",16027.636944444444
"2017-09-21 00:00:00",16104.303429355281
"2017-09-22 00:00:00",16972.103298900365
"2017-09-23 00:00:00",15950.557905686546
"2017-09-24 00:00:00",17983.337985023827
"2017-09-25 00:00:00",19577.055007052186
"2017-09-26 00:00:00",18526.914186851212
"2017-09-27 00:00:00",18892.63464187328
"2017-09-28 00:00:00",20552.811274509804
"2017-09-29 00:00:00",21539.80735242135
"2017-09-30 00:00:00",21998.15457746479
"2017-10-01 00:00:00",21781.036338225018
"2017-10-02 00:00:00",21143.17487684729
"2017-10-03 00:00:00",20917.798392732355
"2017-10-04 00:00:00",20394.643104643106
"2017-10-05 00:00:00",20312.52749490835
"2017-10-06 00:00:00",21656.46629213483
"2017-10-07 00:00:00",19657.04353932584
"2017-10-08 00:00:00",19149.652309829802
"2017-10-09 00:00:00",19670.747050659265
"2017-10-10 00:00:00",21438.49433962264
"2017-10-11 00:00:00",20045.35780445969
"2017-10-12 00:00:00",21136.87616419455
"2017-10-13 00:00:00",21845.315807679002
"2017-10-14 00:00:00",19951.42189123658
"2017-10-15 00:00:00",19011.235897435898
"2017-10-16 00:00:00",16294.237154150198
"2017-10-17 00:00:00",14412.018181818183
"2017-10-18 00:00:00",13060.433692332423
"2017-10-19 00:00:00",12978.390962986701
"2017-10-20 00:00:00",15253.653519320185
"2017-10-21 00:00:00",11982.934339380317
"2017-10-22 00:00:00",10947.454617834395
"2017-10-23 00:00:00",12827.6408698433
"2017-10-24 00:00:00",13945.91933418694
"2017-10-25 00:00:00",14346.739637305698
"2017-10-26 00:00:00",14417.092577554004
"2017-10-27 00:00:00",14923.583239685344
"2017-10-28 00:00:00",14317.26875
"2017-10-29 00:00:00",14872.298999031322
"2017-10-30 00:00:00",16448.375
"2017-10-31 00:00:00",15604.372589641434
"2017-11-01 00:00:00",15757.882123086942
"2017-11-02 00:00:00",15695.905924479168
"2017-11-03 00:00:00",15830.607442010309
"2017-11-04 00:00:00",12156.236120077469
"2017-11-05 00:00:00",11640.24607080489
"2017-11-06 00:00:00",13795.903694144217
"2017-11-07 00:00:00",14266.691676058606
"2017-11-08 00:00:00",14220.05869146889
"2017-11-09 00:00:00",13928.841485068604
"2017-11-10 00:00:00",13412.806349206348
"2017-11-11 00:00:00",12664.799904260411
"2017-11-12 00:00:00",13232.919615692554
"2017-11-13 00:00:00",14443.04064257028
"2017-11-14 00:00:00",16232.347762169225
"2017-11-15 00:00:00",16453.089466089466
"2017-11-16 00:00:00",15278.293792655184
"2017-11-17 00:00:00",15300.552846832397
"2017-11-18 00:00:00",14627.94754625905
"2017-11-19 00:00:00",14550.571177784872
"2017-11-20 00:00:00",16653.572053108808
"2017-11-21 00:00:00",16182.372853903466
"2017-11-22 00:00:00",15978.45161807113
"2017-11-23 00:00:00",16028.736510500808
"2017-11-24 00:00:00",15103.84809111325
"2017-11-25 00:00:00",16191.566682793098
"2017-11-26 00:00:00",16098.951369751985
"2017-11-27 00:00:00",22187.168255011504
"2017-11-28 00:00:00",18980.069412536923
"2017-11-29 00:00:00",18539.322691552064
"2017-11-30 00:00:00",18059.262233783124
"2017-12-01 00:00:00",18183.603231597845
"2017-12-02 00:00:00",17953.51792499587
"2017-12-03 00:00:00",19325.5458616686
"2017-12-04 00:00:00",19740.939164168576
"2017-12-05 00:00:00",19799.619005010736
"2017-12-06 00:00:00",21171.7482645232
"2017-12-07 00:00:00",17900.34796076407
"2017-12-08 00:00:00",21222.301925722146
"2017-12-09 00:00:00",19890.354384760598
"2017-12-10 00:00:00",20862.621738379126
"2017-12-11 00:00:00",23553.1816127911
"2017-12-12 00:00:00",25610.40828092243
"2017-12-13 00:00:00",26211.498147821487
"2017-12-14 00:00:00",26051.84364592463
"2017-12-15 00:00:00",26179.98846617318
"2017-12-16 00:00:00",26390.64367219917
"2017-12-17 00:00:00",25953.990852606144
"2017-12-18 00:00:00",27939.428645473392
"2017-12-19 00:00:00",31465.309994655265
"2017-12-20 00:00:00",27469.109618484687
"2017-12-21 00:00:00",30222.37945868435
"2017-12-22 00:00:00",29212.67342978123
"2017-12-23 00:00:00",26202.189116560297
"2017-12-24 00:00:00",20526.12882205514
"2017-12-25 00:00:00",21723.661311692613
"2017-12-26 00:00:00",22444.126708902968
"2017-12-27 00:00:00",24741.015570065294
"2017-12-28 00:00:00",25961.321743554952
"2017-12-29 00:00:00",29545.45691590399
"2017-12-30 00:00:00",29351.44696314241
"2017-12-31 00:00:00",25041.888456988338
"2018-01-01 00:00:00",24025.623588879527
"2018-01-02 00:00:00",30151.054696996005
"2018-01-03 00:00:00",32482.067002881842
"2018-01-04 00:00:00",33683.7567320022
"2018-01-05 00:00:00",33414.16358888267
"2018-01-06 00:00:00",32649.516022099448
"2018-01-07 00:00:00",31265.008844765343
"2018-01-08 00:00:00",32508.053959484347
"2018-01-09 00:00:00",33018.50962962963
"2018-01-10 00:00:00",30639.6114790287
"2018-01-11 00:00:00",31294.118706357956
"2018-01-12 00:00:00",30663.092514254186
"2018-01-13 00:00:00",31270.733739837397
"2018-01-14 00:00:00",29318.47430900071
"2018-01-15 00:00:00",31849.789483360913
"2018-01-16 00:00:00",32776.92573183954
"2018-01-17 00:00:00",32423.17144392691
"2018-01-18 00:00:00",31697.840351191542
"2018-01-19 00:00:00",28845.74929775281
"2018-01-20 00:00:00",27413.709863945576
"2018-01-21 00:00:00",26812.395089285714
"2018-01-22 00:00:00",25874.352401969107
"2018-01-23 00:00:00",25080.400813145858
"2018-01-24 00:00:00",24560.163928930608
"2018-01-25 00:00:00",23675.501521298174
"2018-01-26 00:00:00",26058.772012844347
"2018-01-27 00:00:00",22449.076039933443
"2018-01-28 00:00:00",24199.047524094385
"2018-01-29 00:00:00",25243.281423991903
"2018-01-30 00:00:00",25234.138066053794
"2018-01-31 00:00:00",24903.047885888944
"2018-02-01 00:00:00",26336.151269210844
"2018-02-02 00:00:00",26186.396901072705
"2018-02-03 00:00:00",22592.405283397424
"2018-02-04 00:00:00",22742.296613011404
"2018-02-05 00:00:00",24170.762189054727
"2018-02-06 00:00:00",24937.338054291013
"2018-02-07 00:00:00",22980.03764348413
"2018-02-08 00:00:00",20101.96354253371
"2018-02-09 00:00:00",22107.103194942763
"2018-02-10 00:00:00",22205.926226734347
"2018-02-11 00:00:00",20918.567548624495
"2018-02-12 00:00:00",22146.366066748207
"2018-02-13 00:00:00",20531.714654727053
"2018-02-14 00:00:00",21818.235872235873
"2018-02-15 00:00:00",21833.217722805828
"2018-02-16 00:00:00",20716.172606924643
"2018-02-17 00:00:00",21848.769269862783
"2018-02-18 00:00:00",20739.999162759545
"2018-02-19 00:00:00",21824.904074265083
"2018-02-20 00:00:00",24506.913121522168
"2018-02-21 00:00:00",23338.198692585585
"2018-02-22 00:00:00",21841.67101373674
"2018-02-23 00:00:00",20812.46046827282
"2018-02-24 00:00:00",21326.56940117688
"2018-02-25 00:00:00",20615.062543073742
"2018-02-26 00:00:00",21753.974272533713
"2018-02-27 00:00:00",20984.43021812378
"2018-02-28 00:00:00",21740.071353436186
"2018-03-01 00:00:00",20705.093392070485
"2018-03-02 00:00:00",22566.627643115007
"2018-03-03 00:00:00",21235.86103962944
"2018-03-04 00:00:00",20820.621564852092
"2018-03-05 00:00:00",22740.954449894885
"2018-03-06 00:00:00",21640.738760217984
"2018-03-07 00:00:00",22939.05501051156
"2018-03-08 00:00:00",21604.738823113625
"2018-03-09 00:00:00",20420.97962003454
"2018-03-10 00:00:00",18941.648406546083
"2018-03-11 00:00:00",18688.598363450394
"2018-03-12 00:00:00",21812.415390033457
"2018-03-13 00:00:00",21106.710093689235
"2018-03-14 00:00:00",20108.06278950077
"2018-03-15 00:00:00",20295.72288301083
"2018-03-16 00:00:00",19509.224646326915
"2018-03-17 00:00:00",17446.175139275765
"2018-03-18 00:00:00",20225.069466044584
"2018-03-19 00:00:00",20695.706926557606
"2018-03-20 00:00:00",20153.054694304126
"2018-03-21 00:00:00",20671.215666153585
"2018-03-22 00:00:00",17976.769571891524
"2018-03-23 00:00:00",18837.80503252311
"2018-03-24 00:00:00",16707.969783929777
"2018-03-25 00:00:00",15127.425218434128
"2018-03-26 00:00:00",17896.984448951996
"2018-03-27 00:00:00",17280.524354811143
"2018-03-28 00:00:00",17337.777966101694
"2018-03-29 00:00:00",17606.35733007164
"2018-03-30 00:00:00",18528.681198910082
"2018-03-31 00:00:00",17113.825054723016
"2018-04-01 00:00:00",15901.201200200034
"2018-04-02 00:00:00",16953.064277301026
"2018-04-03 00:00:00",19131.42991755006
"2018-04-04 00:00:00",18697.514535372207
"2018-04-05 00:00:00",19561.02089252883
"2018-04-06 00:00:00",17809.18794620621
"2018-04-07 00:00:00",15831.270726460367
"2018-04-08 00:00:00",17282.01368948247
"2018-04-09 00:00:00",18783.114319890636
"2018-04-10 00:00:00",17634.313945692254
"2018-04-11 00:00:00",18648.74654297217
"2018-04-12 00:00:00",21364.920764552564
"2018-04-13 00:00:00",21293.939420089748
"2018-04-14 00:00:00",18183.020068610636